appid,rating
1446075923,"[4.322288837947452, 4.320523619007511, 4.319128490058357, 4.318272795307795, 4.317260378404602, 4.316239463866243, 4.3152499741584265, 4.3146782208008805, 4.314407782982447, 4.314219162127907, 4.313619979842498, 4.313020992820932, 4.311819753839894, 4.340333707684903, 4.339495098353303, 4.339274581581598, 4.33895169906396, 4.338489202908929, 4.337951281440927, 4.337734086843646, 4.337089305750904, 4.337113743552534, 4.336883399240622, 4.3359226354273135, 4.3354664659012485, 4.335059530328395, 4.334566918068113, 4.3345601996257015, 4.334049810756507, 4.333706641779437, 4.368360862201248, 4.3678541959206125, 4.36695179748006, 4.366259951540325, 4.395264782326186, 4.39445444334682, 4.429187652720291, 4.42884359162734, 4.461556899897272, 4.466837850262943, 4.466358270141915, 4.466112410343632, 4.465520517779094, 4.465077326782424, 4.464836513781944, 4.464344627730718, 4.463832487309645, 4.463677090165302, 4.463793218306575, 4.463372705595297, 4.462873919787281, 4.462509822149917, 4.461836955800739, 4.462873919787281, 4.462873919787281, 4.460928115667325, 4.462873919787281, 4.46006952083425, 4.459860192125915, 4.4595303700613655, 4.462873919787281, 4.458974387052266, 4.462873919787281, 4.458461403835005, 4.458199039663224, 4.457814433893033, 4.462873919787281, 4.457033813044049, 4.456564907150806, 4.456392305679142, 4.4560828112231, 4.45560127133403, 4.455731036133046, 4.455731036133046, 4.455731036133046, 4.455731036133046, 4.455690420255808, 4.453995717529079, 4.458886081836728, 4.461374355542077, 4.46070932938218, 4.459732311983514, 4.458646694644118, 4.45761623027427, 4.456619494092229, 4.455860503508048, 4.455040956158879, 4.454205107634711, 4.453491833738823, 4.452790337629315, 4.451747607594289, 4.451231104160917, 4.456862646985239, 4.4593344557789445, 4.459955517064913, 4.459157419228125, 4.458688788217529, 4.458397791137133, 4.458200189577164, 4.458008117389947, 4.46289028849283, 4.468740942960518, 4.47277776245253, 4.472652304075523, 4.472356463608103, 4.471992376135104, 4.471323818852587, 4.471378408529783, 4.4709359155894575, 4.470773947478877, 4.470345242654703, 4.470116471939194, 4.469397243290548, 4.468729798876476, 4.469758667912173, 4.473888452754782, 4.473382115705131, 4.4727957477496725, 4.472547799021788, 4.471995166678513, 4.471550415805028, 4.471224202002643, 4.470851938478985, 4.470406555868245, 4.469991247999858, 4.469504335081492, 4.469093988145639, 4.468657768380248, 4.468397986482681, 4.468041146474415, 4.467239244408146, 4.466926752290361, 4.4665061506807335, 4.4661575204052175, 4.465343332634082, 4.464769186457542, 4.464278865431217, 4.463785026384076, 4.463388539020911, 4.486701936657649, 4.486209726903982, 4.48444259965836, 4.484066223264271, 4.483661224392226, 4.483470021498527, 4.482934746288605, 4.48252865523107, 4.481894902309482, 4.481530238386017, 4.481146424157926, 4.480934400405298, 4.480362609459171, 4.479902634864938, 4.479374155892365, 4.479311188452463, 4.479265617849873, 4.478995703756257, 4.4788625891063765, 4.478682201054869, 4.4782824112303885, 4.4784057071472905, 4.47808708626173, 4.477819020788047, 4.4771870419576585, 4.4763142036516745, 4.475999468305536, 4.475878289679315, 4.475599184687112, 4.475050538952068, 4.474812006614871, 4.4744084512532645, 4.474171855153551, 4.473911282786119, 4.473508490668825, 4.473353866256009, 4.473193328255429, 4.472782774852029, 4.472559886979337, 4.472172031670453, 4.4719712350634655, 4.471625084184207, 4.4712979720636685]"
1487932387,"[4.616222147197839, 4.6173828125, 4.617041198501872, 4.617006200177148, 4.615774077407741, 4.612586799703364, 4.610719367588933, 4.6125662286347175, 4.610865787299507, 4.609876543209877, 4.610183832012922, 4.610487247811191, 4.609955423476968, 4.609111557613349, 4.608375488249984, 4.607344281330348, 4.6073738680465715, 4.609226091871139, 4.610441020685041, 4.612498211475176, 4.614186911340493, 4.613655770741538, 4.613592004307444, 4.612614107883817, 4.613588560434365, 4.613686920045761, 4.615340352405095, 4.615346785719774, 4.6152154459830435, 4.614312031032365, 4.613501560489299, 4.613479372033589, 4.613757144289582, 4.614740698985344, 4.615028853274462, 4.614891935729832, 4.6140601596746045, 4.614014510937755, 4.613963288625957, 4.6141838299006865, 4.6135256798378395, 4.612747786570556, 4.612551106496204, 4.612489031125794, 4.611955212790489, 4.61233031818124, 4.612940998715721, 4.613186730992184, 4.61387656213303, 4.614097998280732, 4.614147556597553, 4.614147556597553, 4.614147556597553, 4.614147556597553, 4.614147556597553, 4.61554298083597, 4.614147556597553, 4.616073406475533, 4.61591294057591, 4.616183864569399, 4.616299062866513, 4.614147556597553, 4.616917200866633, 4.614147556597553, 4.615394148330911, 4.615382026631368, 4.614147556597553, 4.615785867427006, 4.614147556597553, 4.615998166899441, 4.615997391729609, 4.6162667531344574, 4.616424340333872, 4.616428471421956, 4.616428471421956, 4.616428471421956, 4.616589614019998, 4.617530621737558, 4.617362418109078, 4.617561831687209, 4.617326326660794, 4.617250619749691, 4.6170601083086495, 4.61709846096059, 4.617260585616505, 4.617065576960498, 4.616691456276922, 4.616645564763659, 4.615998859261372, 4.615883964849287, 4.615579682921331, 4.614741513284775, 4.614427583128766, 4.614474085436283, 4.614844459946945, 4.614762091372223, 4.614800294045577, 4.6145857790460365, 4.613897144915788, 4.613550557374703, 4.6132056173679485, 4.613188271195436, 4.612799437387368, 4.612518681011353, 4.612431047213656, 4.6123844475989335, 4.612263028065757, 4.6113670484279154, 4.610678997572567, 4.610634502675613, 4.609624899564427, 4.60882734018745, 4.608424690281074, 4.6079291846388735, 4.607786243087968, 4.607506817264362, 4.606875456163227, 4.6066448810620075, 4.606757151196731, 4.60681697055831, 4.60609010458568, 4.6062239332691695, 4.605656733332269, 4.605548317391719, 4.605694755413499, 4.605131443909371, 4.60510385383418, 4.604490933575522, 4.6043520339670945, 4.604163589580143, 4.604400030986134, 4.60446700350747, 4.604415724286484, 4.604064261339673, 4.60406596096188, 4.603733443140484, 4.603812448221086, 4.603626786146767, 4.6034603694178164, 4.603458772068273, 4.60352422907489, 4.603215395649055, 4.6034816391539275, 4.603742253061709, 4.603624878235971, 4.603824594656146, 4.603977414022615, 4.6039017414840915, 4.603921112677489, 4.603880080756623, 4.603659591648403, 4.603516325798349, 4.6031730136476785, 4.603014466301147, 4.602857447489071, 4.602481301619935, 4.602547276319504, 4.602412177492432, 4.602468081532087, 4.602503104463451, 4.602519273414853, 4.602384680402943, 4.601850187369498, 4.601878826697521, 4.601924159038195, 4.601816391290075, 4.6015341606436655, 4.60141299548249, 4.601187534275327, 4.60107172745188, 4.600812800258374, 4.600551407699584, 4.600799283585282, 4.6009971576347795, 4.600922454126157, 4.600951328750901, 4.6007697436608375, 4.600661890005198, 4.6005392533112905, 4.600507607572249, 4.600442048025454, 4.600575739656506]"
1479973551,"[4.472762645914397, 4.438324420677362, 4.4115803365226, 4.392094017094017, 4.385119726339795, 4.388557483731019, 4.381717597471022, 4.3789500838385145, 4.377704669112995, 4.378425294482331, 4.381877808818171, 4.380174161994512, 4.375999059708509, 4.378157156220767, 4.379037880548455, 4.378863294362773, 4.38054627175291, 4.38139961058298, 4.381299055852576, 4.381049298959747, 4.381558207610898, 4.381438671305128, 4.381272401433692, 4.382155635062611, 4.382746321890325, 4.383470339924461, 4.383805937084626, 4.384606878248369, 4.384309831181728, 4.384403568674964, 4.383879480976468, 4.384539365323378, 4.385019710906701, 4.385581649371928, 4.385815602836879, 4.386358683809108, 4.385921009683386, 4.386287080299902, 4.386600173460538, 4.386817936250675, 4.387961666846129, 4.389169442355216, 4.38881734277742, 4.3890199442419044, 4.389632644318303, 4.390183917878528, 4.390789894467541, 4.390093537414966, 4.389666878845746, 4.389365533312149, 4.389182895850974, 4.389182895850974, 4.389182895850974, 4.389182895850974, 4.389182895850974, 4.389182895850974, 4.389752204955901, 4.389182895850974, 4.389599496749843, 4.390616818515028, 4.389182895850974, 4.391604010025063, 4.3920750782064655, 4.391681471418121, 4.3916317991631795, 4.3924315283295, 4.392144573279014, 4.392737896494157, 4.392097581317765, 4.389182895850974, 4.392154822599105, 4.392036594240565, 4.391335965094536, 4.391335965094536, 4.391335965094536, 4.391335965094536, 4.391335965094536, 4.391075845012366, 4.391067201811259, 4.391862735025172, 4.391380194971781, 4.391055163238153, 4.3913220615196575, 4.388838337882924, 4.387950110641722, 4.387677535507102, 4.386743630573249, 4.387262658227848, 4.385757844005115, 4.387523259230242, 4.386911147956695, 4.385714285714286, 4.384332332720054, 4.384134013670935, 4.383547213177552, 4.382778306374881, 4.382807316842006, 4.382214258770276, 4.3812035031547225, 4.381836945304437, 4.381522348980737, 4.381714924122521, 4.382020389249305, 4.381282335550628, 4.381684307409111, 4.381327953044754, 4.380455668405161, 4.379423568040861, 4.379602624863288, 4.380294491910561, 4.379782411604714, 4.380168280104949, 4.37940379403794, 4.379664683612764, 4.379635449402891, 4.379516994633273, 4.379347244515784, 4.378825622775801, 4.378411910669975, 4.3771984091913385, 4.377093986951155, 4.376737638571178, 4.376084860173577, 4.375295043273013, 4.3748148148148145, 4.374967360083558, 4.374186268553077, 4.374069586290462, 4.373963372494817, 4.373113736311115, 4.373028866867729, 4.373075268817204, 4.373391662377767, 4.37277397260274, 4.373887748117728, 4.3733025877530105, 4.372986791648914, 4.373044217687075, 4.372910124756005, 4.373105258700991, 4.3744932432432435, 4.374567254918517, 4.374357245216219, 4.3748001010015996, 4.3748423442361055, 4.375577391450407, 4.37514683671757, 4.375544753603754, 4.375606897706345, 4.375, 4.375689223057644, 4.3760633861551295, 4.376093294460642, 4.376372712146423, 4.376755005400017, 4.376297649696869, 4.376804380288701, 4.3771442777823815, 4.377286648456254, 4.377118293791849, 4.376600842766257, 4.376878612716763, 4.377302387048815, 4.377456647398844, 4.378195612732971, 4.378162340337866, 4.378643174707722, 4.3790521638966595, 4.379276315789474, 4.3794690556423115, 4.3797603414313855, 4.379075864329018, 4.379990183246074, 4.3810184429574015, 4.381138848099201, 4.380522333414694, 4.379153833684552, 4.380698781570241, 4.380910260533934, 4.380665864420377, 4.3802366485449316, 4.380717131474103]"
835599320,"[4.747997867385021, 4.748865089252358, 4.749551255023741, 4.750013094576779, 4.750476091115611, 4.7509481113534004, 4.751353883125761, 4.752031720112213, 4.753519008824671, 4.754160361458744, 4.754542173496662, 4.754941885203204, 4.755235427409645, 4.7555639031460775, 4.755833510518438, 4.756170804719141, 4.756454521089095, 4.7566849902823645, 4.756951750197539, 4.757255712625198, 4.757492347417694, 4.7578538052073664, 4.758563912114302, 4.75904060420378, 4.759420574290121, 4.759815058337795, 4.760198688741232, 4.760467012722426, 4.76069504355845, 4.760933061526832, 4.761127899736269, 4.761269353095942, 4.7615228416207245, 4.761661258498431, 4.761867792883819, 4.762565513383685, 4.763862344017585, 4.764598816132599, 4.765090393361916, 4.765678002279611, 4.766140776110329, 4.766513103887671, 4.766808613537185, 4.767076681496991, 4.767351746739839, 4.767583014614019, 4.767812992255629, 4.76811496758037, 4.768367318864619, 4.768651164462901, 4.769011587949639, 4.769311597428506, 4.769011587949639, 4.769011587949639, 4.770530616524123, 4.769011587949639, 4.77184104713439, 4.769011587949639, 4.772755573031521, 4.769011587949639, 4.773545459721588, 4.774385675395697, 4.77473580944839, 4.7749683804213605, 4.775181811195066, 4.775437601274844, 4.769011587949639, 4.775941615760638, 4.773815933055826, 4.769011587949639, 4.773982648046252, 4.774050566320635, 4.77403273909618, 4.774030440434395, 4.774029827438119, 4.774028723749587, 4.773592822262044, 4.774535280492159, 4.7748368212357715, 4.7752192665064985, 4.775670083749519, 4.776158366720151, 4.776644293197002, 4.7771519109052445, 4.777436645604953, 4.777423672161488, 4.77794441595824, 4.778341318861481, 4.778814847386465, 4.779410714591166, 4.779972938155822, 4.780312252715656, 4.780729055718324, 4.781297520588538, 4.781749892208853, 4.782139270788724, 4.782445489121447, 4.78274667662294, 4.783085462678876, 4.783389728023105, 4.783569254748967, 4.783830952581504, 4.784035640447531, 4.7843726295747615, 4.784653985822086, 4.784635827166165, 4.78479761122957, 4.78500387504836, 4.78530267104813, 4.785588201954362, 4.785884089102171, 4.78606078440853, 4.786317012203082, 4.786534041849311, 4.7867495481560765, 4.786901770767223, 4.787119345524543, 4.7874359049264195, 4.787671100624485, 4.78788761339029, 4.787678127196775, 4.787499967618083, 4.78763860856954, 4.787774567574392, 4.787993774080832, 4.7881872948120705, 4.788309702680753, 4.787250863396164, 4.787345174994869, 4.787470555021155, 4.787614204879115, 4.787786584105548, 4.7879072612999485, 4.7880819023641665, 4.788471750087323, 4.788273558136724, 4.788065137779899, 4.787362058454549, 4.7833459317548215, 4.768372370429969, 4.75532053071395, 4.747239211523397, 4.74173891212633, 4.73857168631508, 4.737713107606166, 4.736237666078785, 4.735107909214702, 4.734304264158105, 4.733442630266914, 4.730051781133605, 4.707589580387589, 4.698967850488514, 4.694864464532302, 4.691100405087496, 4.690394800836213, 4.690276765908952, 4.69008453151051, 4.6900158338859725, 4.6900547782578785, 4.690170839613167, 4.690233339924063, 4.690345954876563, 4.690542627253289, 4.690779026628009, 4.691002090003073, 4.691080792007918, 4.6910598883315995, 4.691004211221018, 4.690714148514179, 4.690252902827756, 4.688782666437471, 4.686039261272503, 4.6859406896744, 4.685953276062816, 4.68596234271347, 4.686151974880744, 4.686263723950996, 4.686418268404288, 4.686537217506791, 4.6866172631860685, 4.686778306703237, 4.686527434940161]"
1491328118,"[4.7790647636807, 4.776201450171435, 4.775166746705085, 4.773611082773958, 4.772637881092392, 4.770776204600145, 4.76979020979021, 4.767745534741412, 4.766385485706635, 4.765522769968258, 4.764465750639316, 4.764064345408064, 4.763539891724004, 4.7628218635425, 4.761882191310321, 4.760714357540776, 4.7602081612856715, 4.760018162516148, 4.760187356543483, 4.759729169208247, 4.759460931933975, 4.7591602355868154, 4.758956934569869, 4.75887469499067, 4.758925745036856, 4.75893020192909, 4.758428525559045, 4.7583113115645235, 4.757766553656681, 4.757433621789128, 4.757145088239888, 4.756845383645208, 4.756999594813614, 4.757313803177652, 4.757068655589874, 4.756828705412281, 4.756558472600267, 4.756569814405464, 4.756580111210454, 4.756681640588136, 4.756731141831356, 4.756477067616976, 4.756306306306306, 4.756061373835317, 4.755782279008843, 4.755926547243723, 4.75616434696658, 4.756326115031493, 4.756233511110723, 4.756026661568409, 4.7556694404541595, 4.755615665563538, 4.7556694404541595, 4.7556694404541595, 4.75587145399351, 4.7556694404541595, 4.755177612830539, 4.7556694404541595, 4.755040665396513, 4.7556694404541595, 4.755293512836166, 4.755182417931802, 4.754986126077054, 4.754734647311066, 4.753615338999802, 4.7535251871928335, 4.75335855165865, 4.7556694404541595, 4.753635677299799, 4.753395712711534, 4.753277639798299, 4.75302250418961, 4.752793290885992, 4.752798816766449, 4.752796933153018, 4.752796933153018, 4.752801203921686, 4.752719148263624, 4.752428296363103, 4.752081399525572, 4.75191520064512, 4.751722344988951, 4.751448644376602, 4.751422596177229, 4.751229492616132, 4.751126149360072, 4.751052061629565, 4.7510496284093735, 4.7510097088037115, 4.750792021021487, 4.75076524169515, 4.750834245352062, 4.750781516711404, 4.750658006665132, 4.750480898607637, 4.750374681148823, 4.750367107195301, 4.750560659769949, 4.750250380085179, 4.750165232470635, 4.749811624789199, 4.749740526365449, 4.7498833592534995, 4.749874096074381, 4.749841651582037, 4.749688907133969, 4.749789716412994, 4.749653288104036, 4.749530759882674, 4.749415395534826, 4.749453092398933, 4.749480429784698, 4.74937913711863, 4.749394737751094, 4.749358155495441, 4.749332683968493, 4.749264051482166, 4.7493521629697595, 4.749434549926461, 4.74933574990907, 4.749388196810015, 4.7494648388382865, 4.749685280924968, 4.749740505230989, 4.749880959241051, 4.749793218788156, 4.749722087965201, 4.749811739049237, 4.749996243482442, 4.750020977679749, 4.750021676667833, 4.750182654257111, 4.7502838359160915, 4.750246914678744, 4.750174748539813, 4.750176700390072, 4.750314261264717, 4.750353875265223, 4.750427114584128, 4.750153808293343, 4.750044581648732, 4.750081701253531, 4.750144827967663, 4.750161894999114, 4.750104293412133, 4.750098953834064, 4.75030817262275, 4.7503090483610375, 4.7503835818370055, 4.750351192911483, 4.7503298284891855, 4.7503653086395135, 4.75035464622085, 4.750239782975125, 4.750353248327203, 4.750238214395783, 4.7501621627719395, 4.750289784940186, 4.750322946621136, 4.750297881884576, 4.7502820051334735, 4.7501663395787554, 4.7502212247336235, 4.750293952109489, 4.750222536245591, 4.750222821967331, 4.750355585253124, 4.750338383013588, 4.750318594590111, 4.750271240251225, 4.7503590478684545, 4.750148001905439, 4.750119577109368, 4.750108364653919, 4.750024656453416, 4.750036238126885, 4.750058033946445, 4.7501534081146755, 4.750084430015687, 4.750098554444194, 4.7501085517031765, 4.750233673344983]"
447188370,"[3.82723777997277, 3.827260626497471, 3.827678666241903, 3.8276586356014475, 3.8280144340785074, 3.828240118724589, 3.828687073995549, 3.828962496338814, 3.829058934366168, 3.8292824099258866, 3.8282163173069432, 3.8287163547669927, 3.828979716609475, 3.8291456854623886, 3.829833454018827, 3.83035031098382, 3.830894614062547, 3.8313004930718932, 3.831897008965889, 3.8322337936024984, 3.8330217384882235, 3.8337052349716654, 3.8341131504893107, 3.8345947531640263, 3.834473249911216, 3.8348556951053845, 3.8354341998628514, 3.835748511688689, 3.8358873104179083, 3.8365386998438624, 3.836508577693874, 3.8368856167482415, 3.837242601656704, 3.837869134862862, 3.83836272019731, 3.839021587658607, 3.8392807036806595, 3.839699271304997, 3.840044697442043, 3.8405055417326395, 3.8411036149431075, 3.841714568044057, 3.842307769383379, 3.8424271025383634, 3.8425780345898146, 3.84320150989074, 3.8437188424794932, 3.844332030351805, 3.844781924691485, 3.845323372094858, 3.8455025996874865, 3.845710335726517, 3.845830721003135, 3.8455025996874865, 3.8455025996874865, 3.84708858788728, 3.847540321327574, 3.848048692606612, 3.848194652166688, 3.8455025996874865, 3.849164806404434, 3.8496354682830516, 3.8455025996874865, 3.8505831126892054, 3.8499766824919917, 3.8455025996874865, 3.850836171305721, 3.8455025996874865, 3.8515939987961247, 3.8519739699589457, 3.8518778016348363, 3.852457107221615, 3.8520383917379184, 3.8520626368075432, 3.852059448618553, 3.85206374388697, 3.8520895633971293, 3.858317299925096, 3.8517663097668247, 3.8534587674473193, 3.854654801556756, 3.8550673926626797, 3.8556017602073513, 3.8562443941021525, 3.857116605176484, 3.85778656182182, 3.854016735380937, 3.854533084802477, 3.855150051216744, 3.8557490206906073, 3.8564731797139857, 3.856774867167885, 3.856965501674128, 3.8570689062122185, 3.857138987916891, 3.8573110859919355, 3.8575163442676454, 3.8581621665140338, 3.8428558834765063, 3.835539616518794, 3.837490974383223, 3.8383217539229557, 3.8398217042492346, 3.840762285091601, 3.8342145120376134, 3.8335717456715828, 3.833988245378492, 3.8335172780663487, 3.8308368066299012, 3.8299647803373484, 3.828976093820478, 3.8294479814246123, 3.8297096362761995, 3.8298792071613534, 3.8319711879642333, 3.8331944440354655, 3.8336725314162035, 3.83431381157257, 3.8355350855956107, 3.8366439242202692, 3.8381336639112074, 3.838900801426811, 3.8399140177474718, 3.8409692486236486, 3.8416749023818544, 3.842112886460327, 3.842704451104074, 3.8433833414597713, 3.8435804727028566, 3.8446831358117217, 3.8457708531848853, 3.846918295909105, 3.846856897306856, 3.8478341984833353, 3.8492814734300835, 3.8499540303671584, 3.851029415350603, 3.8521951351059815, 3.8538089905443256, 3.853989331821027, 3.8531520776779566, 3.8535448057097543, 3.8539377891949655, 3.854332337995704, 3.85458387422849, 3.85492906757788, 3.8550501996828945, 3.8554807309365318, 3.8557702715937383, 3.8560951370895467, 3.855107125062282, 3.85450094286565, 3.8539972444171537, 3.8539309643591553, 3.8537937816778878, 3.852952784111048, 3.8528178982575256, 3.85335605178608, 3.8539040498442367, 3.8541648543114997, 3.8538284441143706, 3.854429364391825, 3.8530879723330256, 3.853048980410772, 3.853257117205474, 3.853354031675276, 3.8528639105787494, 3.852946296457481, 3.853129776144949, 3.852965574949085, 3.853152403538346, 3.853312797013305, 3.853464978000897, 3.853710834313021, 3.854525179429385, 3.854699095108284, 3.855209602326921, 3.8553881447390426, 3.8557963741664647, 3.855989977994754, 3.8563548717132297, 3.8562792142718654]"
1477841973,"[4.664992443094209, 4.660643864989279, 4.6555858310626705, 4.652832760545816, 4.648378339762823, 4.645542457824522, 4.644212855962236, 4.643337782226671, 4.64212096930176, 4.640638292033699, 4.638534359463325, 4.636308570351725, 4.634173289139145, 4.632709440346842, 4.632283164438837, 4.631541827205642, 4.629477887694642, 4.6282440002055605, 4.625466931736163, 4.622501684257804, 4.620201671556421, 4.61879339268003, 4.617318367744449, 4.616500211851583, 4.61524223886158, 4.614662861220121, 4.613145396047188, 4.611974250436781, 4.611348973949158, 4.610975722972659, 4.610577034178356, 4.60971324230279, 4.608199238073577, 4.606664938051701, 4.606090869306642, 4.605738611604599, 4.6054696630714265, 4.6048998315752145, 4.6040028670673205, 4.603517422748192, 4.602787911788728, 4.602309102943889, 4.602068972979992, 4.602034877454678, 4.601757457916618, 4.601061609751399, 4.600617645492785, 4.600365657761245, 4.599924371336737, 4.5993827806255885, 4.598665554628857, 4.598441072542091, 4.597965561488472, 4.5972480743719215, 4.596577242346391, 4.596422810707066, 4.596083742337536, 4.595911566284646, 4.5959159670681755, 4.598665554628857, 4.595151880909274, 4.594764764764765, 4.598665554628857, 4.5942185007974485, 4.593932579757865, 4.593642904383029, 4.593656660506468, 4.59353952984013, 4.598665554628857, 4.592657653212277, 4.592603896935028, 4.592350874438141, 4.5920581151729944, 4.592070096431543, 4.5920740900279995, 4.592078083546261, 4.592083508614027, 4.588816602940897, 4.5880276023967514, 4.587315034451598, 4.586687770431004, 4.586306833536796, 4.586123002349358, 4.586217720864531, 4.5859447534126945, 4.585784897025172, 4.585154432227748, 4.584923837568619, 4.584412882214583, 4.583856195009376, 4.583482315314749, 4.583101115541418, 4.5827782044184096, 4.582306102818055, 4.5819284274820005, 4.5815799253216305, 4.581208729121791, 4.580998160033102, 4.58019953278415, 4.579684901531729, 4.579318889771131, 4.579410868903103, 4.578650174778166, 4.578706066556518, 4.578216796790752, 4.577905706000292, 4.577308349284555, 4.5769484327776775, 4.576332877648667, 4.57572709604828, 4.575465759251382, 4.575124124761299, 4.574767463531166, 4.574550465385624, 4.574600175450435, 4.574380513096761, 4.574176747311828, 4.574169172900837, 4.573813642174927, 4.573796198213377, 4.573285943781786, 4.5728491675805, 4.572700222953428, 4.572410143621376, 4.572115543237982, 4.571980334187056, 4.571902945817991, 4.571834036060571, 4.571625017393653, 4.5718636953805705, 4.5716650358773645, 4.571658824870163, 4.571492378531578, 4.5714355211416065, 4.571323273313408, 4.5713303568539905, 4.571336288688097, 4.571193694238255, 4.571019297935008, 4.570580533219802, 4.570666645279266, 4.570560205021423, 4.570355677482824, 4.570476875149772, 4.570343479475007, 4.570168870479528, 4.5700758479225305, 4.569756089817365, 4.56961213043065, 4.5693012147285845, 4.569085078823492, 4.568746696956072, 4.568990233144297, 4.5690611211175, 4.569036736873517, 4.569038411759631, 4.569013709570078, 4.569044231460779, 4.569018285161069, 4.568928813717922, 4.568902144625976, 4.568799489740359, 4.5687875915017955, 4.568922694815274, 4.568875553384659, 4.568740271507229, 4.568762134608096, 4.568716534155444, 4.568846510191476, 4.5687548217867615, 4.568655565834105, 4.568449103133833, 4.56836143410107, 4.568272598783261, 4.568294854476237, 4.568303622771708, 4.568315557190143, 4.568401390228591, 4.568302123493054, 4.568183728839466, 4.568410923753666, 4.568362504387102]"
389801252,"[4.781141549861442, 4.781184272570795, 4.781178450318268, 4.781156681682226, 4.781170705405784, 4.781194573978954, 4.781197212502022, 4.781190727345539, 4.781187332620957, 4.781192211795866, 4.78121885309305, 4.781240904184858, 4.781267737598324, 4.781255327436827, 4.781249040080136, 4.781245671462501, 4.781263308704596, 4.781273653249113, 4.781312008831754, 4.7813348527080075, 4.7813528553207245, 4.7813596022975915, 4.781351783737202, 4.781349054951911, 4.781352711634934, 4.781376586704755, 4.781409998837687, 4.781408538558791, 4.781408194038073, 4.781407680139353, 4.781408373766446, 4.781411109316347, 4.781434664396808, 4.781460759130602, 4.781470473649472, 4.781467454501865, 4.781470949291242, 4.781468738939503, 4.781470281493059, 4.781506999099516, 4.781532100632572, 4.781521218359588, 4.781521050340553, 4.7815015310097335, 4.78149676346395, 4.781549884381847, 4.781571135382556, 4.781616659552371, 4.781635331400389, 4.78163098618121, 4.781620879884458, 4.781610984338284, 4.781620879884458, 4.781620879884458, 4.781685716054908, 4.781689611757697, 4.781620879884458, 4.781675205266298, 4.781684389145694, 4.7816843773404685, 4.781620879884458, 4.781761491278265, 4.781779357490957, 4.7817774258582935, 4.781620879884458, 4.781780145627097, 4.781801497101425, 4.781863680420584, 4.781903190109909, 4.781906904981829, 4.781902299851287, 4.781897503679947, 4.781911088607236, 4.781910787170943, 4.781910842287537, 4.781910952520643, 4.781903447627676, 4.781932917843853, 4.781999735439013, 4.782020016320122, 4.7820468497291, 4.7820736940058275, 4.782118257644669, 4.78212978383953, 4.782147728352588, 4.782182011952821, 4.782205513690695, 4.782207718156991, 4.7822252478776655, 4.782251748735235, 4.782256125720254, 4.78226198142559, 4.782234952044345, 4.782192771899569, 4.782180906847128, 4.782192043732338, 4.78220811146493, 4.782189404759479, 4.782172755460816, 4.782169970960754, 4.782159748569283, 4.782168239218224, 4.7821912937065605, 4.782223031403781, 4.782213353741688, 4.782206040781227, 4.782203444164792, 4.7821781960130325, 4.782168282559781, 4.78217390621794, 4.782180265134308, 4.782173738814686, 4.78215931194111, 4.782148764798887, 4.782142057426248, 4.78212761053683, 4.782140509858382, 4.782126121657174, 4.782116803100795, 4.7820976302339036, 4.782083886844199, 4.782091005210621, 4.782092134158895, 4.782104711758051, 4.782113215453921, 4.782105591456497, 4.7821026242457485, 4.782085114179209, 4.782066667576495, 4.782056026214546, 4.782058949079862, 4.782106962961311, 4.78208012312815, 4.78205056238275, 4.781989923039916, 4.781938821540188, 4.781911615345896, 4.781906163242378, 4.781908087920588, 4.78188962283847, 4.781872014458571, 4.781854992919216, 4.781830379265067, 4.781807342448208, 4.781797626381013, 4.781807934126528, 4.781802510578101, 4.781775925913652, 4.781756919123783, 4.781714010625767, 4.7816966504666905, 4.781662490296428, 4.7816430419115825, 4.78162784844578, 4.781598092602147, 4.781553892858267, 4.781514796061361, 4.781489363697976, 4.7814619296667376, 4.781438071988655, 4.781425194534906, 4.78139685487064, 4.781369219226649, 4.781348042124514, 4.781330027930607, 4.7813239547840425, 4.781317561423076, 4.781278480910265, 4.781253581973911, 4.781229963079036, 4.781216719907072, 4.781193558684924, 4.781188968733031, 4.7812081952620415, 4.78119192095633, 4.7811721669687595, 4.781146352276399, 4.78111048781598, 4.781090338676384, 4.781090030152652, 4.78107872321161, 4.781061413954599]"
